Division,District,Upazila,Depth,Arsenic,Union
Chittagong,Feni,Sonagazi,213,0,Bagadana
Chittagong,Feni,Sonagazi,196,0,Bagadana
Chittagong,Feni,Sonagazi,215,0,Bagadana
Chittagong,Feni,Sonagazi,219,0,Bagadana
Chittagong,Feni,Sonagazi,201,0,Nawabpur
Chittagong,Feni,Sonagazi,207,0,Nawabpur
Chittagong,Feni,Sonagazi,197,0,Nawabpur
Chittagong,Feni,Sonagazi,199,0,Nawabpur
Chittagong,Feni,Sonagazi,204,0,Amirabad
Chittagong,Feni,Sonagazi,206,0,Amirabad
Chittagong,Feni,Feni Sadar,201,0,Dhalia
Chittagong,Feni,Feni Sadar,205,0,Dhalia
Chittagong,Feni,Sonagazi,206,0,Amirabad
Chittagong,Feni,Sonagazi,211,0,Amirabad
Chittagong,Feni,Sonagazi,210,0,Char Majlishpur
Chittagong,Feni,Sonagazi,196,0,Bagadana
Chittagong,Feni,Sonagazi,212,0,Char Majlishpur
Chittagong,Feni,Sonagazi,210,0,Char Majlishpur
Chittagong,Feni,Sonagazi,202,0,Char Majlishpur
Chittagong,Feni,Sonagazi,213,0,Sonagazi Paurashava
Chittagong,Feni,Sonagazi,234,0,Amirabad
Chittagong,Feni,Sonagazi,214,0,Sonagazi
Chittagong,Feni,Sonagazi,232,0,Sonagazi Paurashava
Chittagong,Feni,Sonagazi,220,0,Sonagazi
Chittagong,Feni,Sonagazi,237,0,Sonagazi Paurashava
Chittagong,Feni,Sonagazi,219,0,Sonagazi
Chittagong,Feni,Sonagazi,229,0,Matiganj
Chittagong,Feni,Sonagazi,222,0,Matiganj
Chittagong,Feni,Sonagazi,241,0,Sonagazi Paurashava
Chittagong,Feni,Sonagazi,237,0,Sonagazi Paurashava
Chittagong,Feni,Sonagazi,175,0,Sonagazi Paurashava
Chittagong,Feni,Sonagazi,192,0,Sonagazi Paurashava
Chittagong,Feni,Sonagazi,216,0,Sonagazi Paurashava
Chittagong,Feni,Sonagazi,235,0,Sonagazi Paurashava
Chittagong,Feni,Sonagazi,230,0,Sonagazi
Chittagong,Feni,Sonagazi,221,0,Sonagazi Paurashava
Chittagong,Feni,Sonagazi,224,0,Sonagazi Paurashava
Chittagong,Feni,Sonagazi,206,0,Sonagazi
Chittagong,Feni,Sonagazi,224,0,Matiganj
Chittagong,Feni,Sonagazi,202,0,Amirabad
Chittagong,Feni,Sonagazi,198,0,Matiganj
Chittagong,Feni,Sonagazi,207,0,Amirabad
Chittagong,Feni,Sonagazi,218,0,Amirabad
Chittagong,Feni,Sonagazi,197,0,Matiganj
Chittagong,Feni,Sonagazi,215,0,Amirabad
Chittagong,Feni,Sonagazi,205,0,Matiganj
Chittagong,Feni,Sonagazi,208,0,Amirabad
Chittagong,Feni,Sonagazi,212,0,Matiganj
Chittagong,Feni,Sonagazi,201,0,Matiganj
Chittagong,Feni,Sonagazi,207,0,Amirabad
Chittagong,Feni,Sonagazi,209,0,Sonagazi Paurashava
Chittagong,Feni,Sonagazi,213,0,Matiganj
Chittagong,Feni,Sonagazi,219,0,Matiganj
Chittagong,Feni,Sonagazi,221,0,Matiganj
Chittagong,Feni,Sonagazi,172,0,Bagadana
Chittagong,Feni,Sonagazi,213,0,Amirabad
Chittagong,Feni,Sonagazi,204,0,Bagadana
Chittagong,Feni,Sonagazi,206,0,Bagadana
Chittagong,Feni,Sonagazi,206,0,Bagadana
Chittagong,Feni,Sonagazi,193,0,Bagadana
Chittagong,Feni,Sonagazi,189,0,Amirabad
Chittagong,Feni,Sonagazi,206,0,Bagadana
Chittagong,Feni,Sonagazi,213,0,Bagadana
Chittagong,Feni,Sonagazi,195,0,Bagadana
Chittagong,Feni,Sonagazi,195,0,Bagadana
Chittagong,Feni,Sonagazi,170,0,Bagadana
Chittagong,Feni,Sonagazi,197,0,Bagadana
Chittagong,Feni,Sonagazi,171,0,Mangalkandi
Chittagong,Feni,Sonagazi,202,0,Bagadana
Chittagong,Feni,Sonagazi,204,0,Bagadana
Chittagong,Feni,Sonagazi,203,0,Bagadana
Chittagong,Feni,Sonagazi,191,0,Char Majlishpur
Chittagong,Feni,Sonagazi,206,0,Char Majlishpur
Chittagong,Feni,Sonagazi,200,0,Char Majlishpur
Chittagong,Feni,Sonagazi,215,0,Char Majlishpur
Chittagong,Feni,Sonagazi,203,0,Char Majlishpur
Chittagong,Feni,Sonagazi,212,0,Char Majlishpur
Chittagong,Feni,Sonagazi,214,0,Char Majlishpur
Chittagong,Feni,Sonagazi,195,0,Char Majlishpur
Chittagong,Feni,Sonagazi,189,0,Char Majlishpur
Chittagong,Feni,Sonagazi,190,0,Char Majlishpur
Chittagong,Feni,Sonagazi,205,0,Char Majlishpur
Chittagong,Feni,Sonagazi,190,0,Char Majlishpur
Chittagong,Feni,Sonagazi,191,0,Char Majlishpur
Chittagong,Feni,Sonagazi,177,0,Char Majlishpur
Chittagong,Feni,Sonagazi,186,0,Bagadana
Chittagong,Feni,Sonagazi,190,0,Char Majlishpur
Chittagong,Feni,Sonagazi,190,0,Bagadana
Chittagong,Feni,Sonagazi,174,0,Char Majlishpur
Chittagong,Feni,Sonagazi,210,0,Amirabad
Chittagong,Feni,Sonagazi,183,0,Nawabpur
Chittagong,Feni,Sonagazi,206,0,Nawabpur
Chittagong,Feni,Sonagazi,193,0,Nawabpur
Chittagong,Feni,Sonagazi,205,0,Nawabpur
Chittagong,Feni,Sonagazi,209,0,Amirabad
Chittagong,Feni,Sonagazi,190,0,Nawabpur
Chittagong,Feni,Sonagazi,209,0,Nawabpur
Chittagong,Feni,Sonagazi,207,0,Amirabad
Chittagong,Feni,Sonagazi,207,0,Nawabpur
Chittagong,Feni,Sonagazi,210,0,Amirabad
Chittagong,Feni,Sonagazi,193,0,Nawabpur
Chittagong,Feni,Sonagazi,212,0,Amirabad
Chittagong,Feni,Sonagazi,189,0,Amirabad
Chittagong,Feni,Sonagazi,177,0,Mangalkandi
Chittagong,Feni,Sonagazi,181,0,Mangalkandi
Chittagong,Chittagong,Sandwip,188,0,Urirchar
Chittagong,Chittagong,Sandwip,179,0,Urirchar
Chittagong,Feni,Sonagazi,183,0,Matiganj
Chittagong,Feni,Sonagazi,183,0,Mangalkandi
Chittagong,Feni,Sonagazi,209,0,Mangalkandi
Chittagong,Feni,Sonagazi,207,0,Sonagazi Paurashava
Chittagong,Feni,Sonagazi,199,0,Sonagazi Paurashava
Chittagong,Feni,Sonagazi,209,0,Sonagazi Paurashava
Chittagong,Feni,Sonagazi,212,0,Matiganj
Chittagong,Feni,Sonagazi,208,0,Char Darbesh
Chittagong,Feni,Sonagazi,288,0,Char Darbesh
Chittagong,Feni,Sonagazi,187,0,Char Darbesh
Chittagong,Feni,Sonagazi,181,0,Char Darbesh
Chittagong,Feni,Sonagazi,204,0,Amirabad
Chittagong,Feni,Sonagazi,207,0,Amirabad
Chittagong,Feni,Sonagazi,201,0,Mangalkandi
Chittagong,Feni,Sonagazi,204,0,Mangalkandi
Chittagong,Feni,Sonagazi,212,0,Matiganj
Chittagong,Feni,Sonagazi,175,0,Matiganj
Chittagong,Feni,Sonagazi,201,0,Char Darbesh
Chittagong,Feni,Sonagazi,203,0,Mangalkandi
Chittagong,Feni,Sonagazi,201,0,Mangalkandi
Chittagong,Feni,Sonagazi,206,0,Matiganj
Chittagong,Feni,Sonagazi,212,0,Matiganj
Chittagong,Feni,Sonagazi,210,0,Amirabad
Chittagong,Feni,Sonagazi,178,0,Mangalkandi
Chittagong,Feni,Sonagazi,201,0,Mangalkandi
Chittagong,Feni,Sonagazi,211,0,Mangalkandi
Chittagong,Feni,Sonagazi,204,0,Mangalkandi
Chittagong,Feni,Sonagazi,183,0,Mangalkandi
Chittagong,Feni,Sonagazi,189,0,Mangalkandi
Chittagong,Feni,Sonagazi,171,0,Bagadana
Chittagong,Feni,Sonagazi,177,0,Bagadana
Chittagong,Feni,Sonagazi,194,0,Amirabad
Chittagong,Feni,Sonagazi,183,0,Amirabad
Chittagong,Feni,Sonagazi,175,0,Bagadana
Chittagong,Feni,Sonagazi,180,0,Mangalkandi
Chittagong,Feni,Sonagazi,201,0,Mangalkandi
Chittagong,Feni,Sonagazi,176,0,Char Darbesh
Chittagong,Feni,Sonagazi,180,0,Char Darbesh
Chittagong,Feni,Sonagazi,174,0,Char Majlishpur
Chittagong,Feni,Sonagazi,210,0,Bagadana
Chittagong,Feni,Sonagazi,204,0,Bagadana
Chittagong,Feni,Sonagazi,198,0,Nawabpur
Chittagong,Feni,Sonagazi,192,0,Nawabpur
Chittagong,Feni,Sonagazi,195,0,Sonagazi Paurashava
Chittagong,Feni,Sonagazi,211,0,Sonagazi Paurashava
Chittagong,Feni,Sonagazi,206,0,Bagadana
Chittagong,Feni,Sonagazi,197,0,Sonagazi Paurashava
Chittagong,Feni,Sonagazi,208,0,Sonagazi Paurashava
Chittagong,Feni,Sonagazi,189,0,Sonagazi Paurashava
Chittagong,Feni,Sonagazi,192,0,Char Darbesh
Chittagong,Feni,Sonagazi,195,0,Char Darbesh
Chittagong,Feni,Sonagazi,209,0,Amirabad
Chittagong,Feni,Sonagazi,201,0,Sonagazi Paurashava
Chittagong,Feni,Sonagazi,168,0,Char Darbesh
Chittagong,Feni,Sonagazi,183,0,Matiganj
Chittagong,Feni,Sonagazi,235,0,Matiganj
Chittagong,Feni,Sonagazi,197,0,Matiganj
Chittagong,Feni,Sonagazi,238,0,Amirabad
Chittagong,Feni,Sonagazi,206,0,Amirabad
Chittagong,Feni,Sonagazi,213,0,Amirabad
Chittagong,Feni,Sonagazi,239,0,Amirabad
Chittagong,Feni,Sonagazi,202,0,Matiganj
Chittagong,Feni,Sonagazi,180,0,Matiganj
Chittagong,Feni,Sonagazi,203,0,Char Majlishpur
Chittagong,Feni,Sonagazi,209,0,Bagadana
Chittagong,Feni,Sonagazi,206,0,Char Majlishpur
Chittagong,Feni,Sonagazi,218,0,Char Majlishpur
Chittagong,Feni,Sonagazi,218,0,Char Majlishpur
Chittagong,Feni,Sonagazi,217,0,Char Majlishpur
Chittagong,Feni,Sonagazi,220,0,Amirabad
Chittagong,Feni,Sonagazi,183,0,Sonagazi
Chittagong,Feni,Sonagazi,216,0,Amirabad
Chittagong,Feni,Sonagazi,171,0,Matiganj
Chittagong,Feni,Sonagazi,205,0,Char Majlishpur
Chittagong,Feni,Sonagazi,176,0,Char Majlishpur
Chittagong,Feni,Sonagazi,176,0,Bagadana
Chittagong,Feni,Sonagazi,176,0,Char Majlishpur
Chittagong,Feni,Sonagazi,174,0,Char Majlishpur
Chittagong,Feni,Sonagazi,176,0,Nawabpur
Chittagong,Feni,Feni Sadar,182,0,Dhalia
Chittagong,Feni,Sonagazi,172,0,Char Majlishpur
Chittagong,Feni,Sonagazi,165,0,Nawabpur
Chittagong,Feni,Sonagazi,179,0,Nawabpur
Chittagong,Feni,Sonagazi,189,0,Matiganj
Chittagong,Feni,Sonagazi,182,0,Matiganj
Chittagong,Feni,Sonagazi,183,0,Matiganj
Chittagong,Feni,Sonagazi,178,0,Matiganj
Chittagong,Feni,Sonagazi,189,0,Matiganj
Chittagong,Feni,Sonagazi,183,0,Matiganj
Chittagong,Feni,Sonagazi,218,0,Matiganj
Chittagong,Feni,Sonagazi,175,0,Nawabpur
Chittagong,Feni,Sonagazi,181,0,Amirabad
Chittagong,Feni,Sonagazi,154,0,Amirabad
Chittagong,Feni,Sonagazi,200,0,Amirabad
Chittagong,Feni,Sonagazi,201,0,Nawabpur
Chittagong,Feni,Sonagazi,209,0,Amirabad
Chittagong,Feni,Sonagazi,188,0,Char Darbesh
Chittagong,Feni,Sonagazi,210,0,Bagadana
Chittagong,Feni,Sonagazi,204,0,Bagadana
Chittagong,Feni,Sonagazi,204,0,Bagadana
Chittagong,Feni,Sonagazi,188,0,Bagadana
Chittagong,Feni,Sonagazi,186,0,Bagadana
Chittagong,Feni,Sonagazi,210,0,Bagadana
Chittagong,Feni,Sonagazi,183,0,Mangalkandi
Chittagong,Feni,Sonagazi,184,0,Mangalkandi
Chittagong,Feni,Sonagazi,195,0,Mangalkandi
Chittagong,Feni,Sonagazi,213,0,Mangalkandi
Chittagong,Feni,Sonagazi,181,0,Mangalkandi
Chittagong,Feni,Sonagazi,183,0,Nawabpur
Chittagong,Feni,Sonagazi,183,0,Nawabpur
Chittagong,Noakhali,Chatkhil,238,0,Ramnarayanpur
Chittagong,Noakhali,Begumganj,228,0,Alyerapur
Chittagong,Noakhali,Chatkhil,253,0,Sahapur
Chittagong,Lakshmipur,Roypur,258,0,Sonapur
Chittagong,Lakshmipur,Roypur,225,0,Sonapur
Chittagong,Lakshmipur,Roypur,236,0,Sonapur
Chittagong,Lakshmipur,Roypur,224,0,Sonapur
Barisal,Bhola,Char Fasson,232,0,Char Madras
Chittagong,Lakshmipur,Roypur,234,0,Keroa
Chittagong,Noakhali,Chatkhil,259,0,Khil Para
Chittagong,Noakhali,Chatkhil,253,0,Khil Para
Chittagong,Noakhali,Chatkhil,250,0,Ramnarayanpur
Chittagong,Noakhali,Chatkhil,246,0,Khil Para
Chittagong,Noakhali,Chatkhil,264,0,Khil Para
Chittagong,Noakhali,Chatkhil,259,0,Khil Para
Chittagong,Lakshmipur,Roypur,256,0,Sonapur
Chittagong,Lakshmipur,Roypur,258,0,Sonapur
Chittagong,Lakshmipur,Roypur,250,0,Sonapur
Chittagong,Lakshmipur,Roypur,247,0,Sonapur
Chittagong,Lakshmipur,Roypur,221,0,Char Mohana
Chittagong,Noakhali,Chatkhil,260,0,Sahapur
Chittagong,Noakhali,Begumganj,196,0,Alyerapur
Chittagong,Noakhali,Begumganj,258,0,Chhayani
Chittagong,Noakhali,Begumganj,275,0,Chhayani
Chittagong,Lakshmipur,Ramganj,248,0,Karpara
Chittagong,Lakshmipur,Kamalnagar,263,0,Torabgang
Chittagong,Lakshmipur,Kamalnagar,251,0,Torabgang
Chittagong,Lakshmipur,Kamalnagar,218,0,Torabgang
Chittagong,Noakhali,Chatkhil,244,0,Ramnarayanpur
Chittagong,Noakhali,Chatkhil,252,0,Ramnarayanpur
Chittagong,Lakshmipur,Roypur,216,0,Sonapur
Chittagong,Lakshmipur,Roypur,233,0,Char Mohana
Chittagong,Lakshmipur,Roypur,233,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,258,0,North Char Ababil
Chittagong,Lakshmipur,Roypur,221,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,241,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,215,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,221,0,South Char Bangshi Union
Chittagong,Lakshmipur,Roypur,230,0,South Char Bangshi Union
Chittagong,Lakshmipur,Roypur,231,0,South Char Bangshi Union
Chittagong,Lakshmipur,Roypur,225,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,241,0,Royipur
Chittagong,Lakshmipur,Roypur,214,0,Royipur
Chittagong,Lakshmipur,Roypur,223,0,Royipur
Chittagong,Lakshmipur,Roypur,248,0,North Char Ababil
Chittagong,Lakshmipur,Roypur,253,0,North Char Ababil
Chittagong,Lakshmipur,Roypur,219,0,North Char Ababil
Chittagong,Lakshmipur,Roypur,235,0,North Char Ababil
Chittagong,Lakshmipur,Roypur,245,0,North Char Ababil
Chittagong,Lakshmipur,Roypur,248,0,North Char Ababil
Chittagong,Lakshmipur,Roypur,220,0,North Char Ababil
Chittagong,Lakshmipur,Roypur,234,0,Char Mohana
Chittagong,Lakshmipur,Roypur,253,0,Royipur
Chittagong,Lakshmipur,Roypur,215,0,Char Mohana
Chittagong,Lakshmipur,Roypur,223,0,Char Mohana
Chittagong,Lakshmipur,Roypur,259,0,Char Mohana
Chittagong,Lakshmipur,Roypur,224,0,Char Mohana
Chittagong,Lakshmipur,Roypur,254,0,Char Mohana
Chittagong,Lakshmipur,Roypur,228,0,Char Mohana
Chittagong,Lakshmipur,Roypur,228,0,Char Mohana
Chittagong,Lakshmipur,Roypur,225,0,Char Mohana
Chittagong,Lakshmipur,Roypur,205,0,Char Mohana
Chittagong,Lakshmipur,Roypur,237,0,Char Mohana
Chittagong,Lakshmipur,Roypur,243,0,Char Mohana
Chittagong,Lakshmipur,Roypur,227,0,Char Mohana
Chittagong,Lakshmipur,Roypur,250,0,Char Mohana
Chittagong,Lakshmipur,Roypur,226,0,Char Mohana
Chittagong,Lakshmipur,Roypur,243,0,Char Mohana
Chittagong,Lakshmipur,Roypur,228,0,Char Mohana
Chittagong,Lakshmipur,Roypur,265,0,Char Mohana
Chittagong,Lakshmipur,Roypur,224,0,Char Mohana
Chittagong,Lakshmipur,Roypur,224,0,Char Mohana
Chittagong,Lakshmipur,Roypur,260,0,Char Mohana
Chittagong,Lakshmipur,Roypur,227,0,Char Mohana
Chittagong,Lakshmipur,Roypur,228,0,Char Mohana
Chittagong,Lakshmipur,Roypur,258,0,Char Mohana
Chittagong,Lakshmipur,Roypur,263,0,Char Mohana
Chittagong,Lakshmipur,Roypur,256,0,Char Mohana
Chittagong,Lakshmipur,Roypur,253,0,Char Mohana
Chittagong,Lakshmipur,Roypur,256,0,Royipur
Chittagong,Lakshmipur,Roypur,250,0,Royipur
Chittagong,Lakshmipur,Roypur,229,0,Royipur
Chittagong,Lakshmipur,Roypur,254,0,Char Mohana
Chittagong,Lakshmipur,Roypur,255,0,Royipur
Chittagong,Lakshmipur,Roypur,263,0,Char Mohana
Chittagong,Lakshmipur,Roypur,226,0,Char Mohana
Chittagong,Lakshmipur,Roypur,256,0,Char Mohana
Chittagong,Lakshmipur,Roypur,235,0,Royipur
Chittagong,Lakshmipur,Roypur,252,0,Char Mohana
Chittagong,Lakshmipur,Roypur,235,0,Char Mohana
Chittagong,Lakshmipur,Roypur,235,0,Char Mohana
Chittagong,Lakshmipur,Roypur,249,0,Char Mohana
Chittagong,Lakshmipur,Roypur,238,0,Char Mohana
Chittagong,Lakshmipur,Roypur,238,0,Char Mohana
Chittagong,Lakshmipur,Roypur,255,0,Char Mohana
Chittagong,Lakshmipur,Roypur,253,0,Char Mohana
Chittagong,Lakshmipur,Roypur,260,0,Char Mohana
Chittagong,Lakshmipur,Roypur,253,0,Char Mohana
Chittagong,Lakshmipur,Roypur,250,0,Char Mohana
Chittagong,Lakshmipur,Roypur,253,0,Char Mohana
Chittagong,Lakshmipur,Roypur,252,0,Char Mohana
Chittagong,Lakshmipur,Roypur,256,0,Char Mohana
Chittagong,Lakshmipur,Roypur,253,0,Char Mohana
Chittagong,Lakshmipur,Roypur,252,0,Char Mohana
Chittagong,Lakshmipur,Roypur,224,0,Char Mohana
Chittagong,Lakshmipur,Roypur,255,0,Char Mohana
Chittagong,Lakshmipur,Roypur,259,0,Char Mohana
Chittagong,Lakshmipur,Roypur,253,0,Char Mohana
Chittagong,Lakshmipur,Roypur,256,0,Char Mohana
Chittagong,Lakshmipur,Roypur,254,0,Char Mohana
Chittagong,Lakshmipur,Roypur,230,0,Char Mohana
Chittagong,Lakshmipur,Roypur,262,0,Char Mohana
Chittagong,Lakshmipur,Roypur,236,0,Char Mohana
Chittagong,Lakshmipur,Roypur,265,0,Char Mohana
Chittagong,Lakshmipur,Roypur,225,0,Char Mohana
Chittagong,Lakshmipur,Roypur,239,0,Char Mohana
Chittagong,Lakshmipur,Roypur,269,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,246,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,246,0,Char Mohana
Chittagong,Lakshmipur,Roypur,234,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,248,0,Char Mohana
Chittagong,Lakshmipur,Roypur,231,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,231,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,257,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,257,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,252,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,221,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,246,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,234,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,261,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,219,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,252,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,237,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,261,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,223,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,241,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,230,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,232,0,Char Mohana
Chittagong,Lakshmipur,Roypur,250,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,265,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,242,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,245,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,222,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,220,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,230,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,239,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,232,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,223,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,230,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,237,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,235,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,238,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,241,0,Char Mohana
Chittagong,Lakshmipur,Roypur,254,0,North Char Ababil
Chittagong,Lakshmipur,Roypur,269,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,232,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,234,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,245,0,South Char Ababil
Chittagong,Chandpur,Haim Char,263,0,Dakshin Algi Durgapur
Chittagong,Lakshmipur,Roypur,252,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,249,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,268,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,266,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,261,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,237,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,230,0,Royipur
Chittagong,Lakshmipur,Roypur,240,0,Royipur
Chittagong,Lakshmipur,Roypur,251,0,Royipur
Chittagong,Lakshmipur,Roypur,256,0,Royipur
Chittagong,Lakshmipur,Roypur,228,0,Royipur
Chittagong,Lakshmipur,Roypur,231,0,Royipur
Chittagong,Lakshmipur,Roypur,222,0,Royipur
Chittagong,Lakshmipur,Roypur,229,0,Royipur
Chittagong,Lakshmipur,Roypur,232,0,Royipur
Chittagong,Lakshmipur,Roypur,235,0,Royipur
Chittagong,Lakshmipur,Roypur,235,0,Royipur
Chittagong,Lakshmipur,Roypur,232,0,Royipur
Chittagong,Lakshmipur,Roypur,226,0,Royipur
Chittagong,Lakshmipur,Roypur,245,0,Royipur
Chittagong,Lakshmipur,Roypur,234,0,Royipur
Chittagong,Lakshmipur,Roypur,253,0,Royipur
Chittagong,Lakshmipur,Roypur,232,0,Royipur
Chittagong,Lakshmipur,Roypur,222,0,Royipur
Chittagong,Lakshmipur,Roypur,237,0,Royipur
Chittagong,Lakshmipur,Roypur,243,0,Royipur
Chittagong,Lakshmipur,Roypur,258,0,Royipur
Chittagong,Lakshmipur,Roypur,250,0,Royipur
Chittagong,Lakshmipur,Roypur,230,0,Royipur
Chittagong,Lakshmipur,Roypur,223,0,Royipur
Chittagong,Lakshmipur,Roypur,223,0,Royipur
Chittagong,Lakshmipur,Roypur,258,0,Royipur
Chittagong,Lakshmipur,Roypur,239,0,Royipur
Chittagong,Lakshmipur,Roypur,237,0,Royipur
Chittagong,Lakshmipur,Roypur,235,0,Royipur
Chittagong,Lakshmipur,Roypur,245,0,Royipur
Chittagong,Lakshmipur,Roypur,237,0,Royipur
Chittagong,Lakshmipur,Roypur,259,0,Royipur
Chittagong,Lakshmipur,Roypur,253,0,Royipur
Chittagong,Lakshmipur,Roypur,251,0,Royipur
Chittagong,Lakshmipur,Roypur,255,0,Royipur
Chittagong,Lakshmipur,Roypur,257,0,Royipur
Chittagong,Lakshmipur,Roypur,247,0,Royipur
Chittagong,Lakshmipur,Roypur,248,0,Royipur
Chittagong,Lakshmipur,Roypur,212,0,Royipur
Chittagong,Lakshmipur,Roypur,255,0,Royipur
Chittagong,Lakshmipur,Roypur,250,0,Royipur
Chittagong,Lakshmipur,Roypur,233,0,Royipur
Chittagong,Lakshmipur,Roypur,217,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,228,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,220,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,233,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,232,0,South Char Bangshi Union
Chittagong,Lakshmipur,Roypur,236,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,227,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,234,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,224,0,Char Mohana
Chittagong,Lakshmipur,Roypur,229,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,231,0,South Char Bangshi Union
Chittagong,Lakshmipur,Roypur,221,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,232,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,238,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,258,0,Char Mohana
Chittagong,Lakshmipur,Roypur,249,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,253,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,236,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,248,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,225,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,232,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,226,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,253,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,271,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,278,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,265,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,257,0,North Char Ababil
Chittagong,Lakshmipur,Roypur,251,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,255,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,262,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,252,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,268,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,264,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,273,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,236,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,238,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,268,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,189,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,236,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,221,0,South Char Bangshi Union
Chittagong,Lakshmipur,Roypur,259,0,Char Mohana
Chittagong,Lakshmipur,Roypur,258,0,North Char Ababil
Chittagong,Lakshmipur,Roypur,236,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,243,0,North Char Ababil
Chittagong,Lakshmipur,Roypur,219,0,South Char Ababil
Chittagong,Lakshmipur,Roypur,258,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,265,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,263,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,253,0,North Char Bangshi
Chittagong,Lakshmipur,Roypur,258,0,North Char Bangshi
